Başlık, Vücut Kimliği, Duruş
" Michael Brown'ın vurularak öldürülmesine ilişkin ses kaydı, Brown öldürüldüğü anda çekildi: Uygulama şirketi, son 'öldürücü atış' dahil ON BİR merminin ateşlendiğine dair kaydı doğruladı",2481,0
 İsrail'in barajları açmasıyla Gazze'deki sellerden yüzlerce Filistinli kaçıyor,158,1
 IŞİD'in ele geçirdiği jetlerde savaş pilotlarına eğitim verdiğini gözlem grubu söylüyor,2406,0
 IŞİD'in Irak'ta Amerikalı Foto Muhabirinin Kafasını Kestiği İddia Edildi,1016,0
"Nijerya, Boko Haram ile ateşkesin kabul edildiğini duyurdu",2463,0
" Nijerya ile Boko Haram ateşkes anlaşmasına vardı, kaçırılan kızlar serbest bırakılacak, yetkili diyor",1761,0
 IŞİD militanları ABD'li gazeteci James Foley'i öldürdüğünü iddia etti,1966,0
" ""Kesinlikle Yanlış"": DHS, IŞİD'in ABD-Meksika Sınırını Geçmeye Çalıştığına Dair Sağcı Kurguyu Çürütüyor",2266,0
" IŞİD, kayıp ABD'li gazeteci James Foley'nin başının kesilerek öldürülmesini gösteren videoyu yayınladı",2067,0
 Meksika'nın Iguala kentindeki toplu mezarlarda kayıp öğrenciler mi bulundu?,1427,0
" Hayır, Tiger Woods'un Mälaren Gölü'ndeki bir adayı satması değil",383,1
 Metropolitan polisi Banksy'nin tutuklandığı yönündeki haberleri yalanladı,2051,1
" Robert Plant, Led Zeppelin'in 800 milyon dolarlık yeniden birleşme sözleşmesini yırttı",734,0
" Kuzey Kore diktatörü Kim Jong-un, askeri tur sırasında iki ayağını kırdıktan sonra ameliyat oldu",2022,0
 20 yıllık burger: McDonald's Quarter Pounder 20 yıl sonra ürkütücü bir şekilde yeni görünüyor,1586,0
 Durex Balkabağı Baharatlı Kondom Piyasaya Sürmeyi Mi Planlıyor?,1833,0
 Macaulay Culkin Öldü: İnternet Ölüm Sahtekarlığı Oyuncunun Dairede Ölü Bulunduğunu İddia Ediyor,1805,1
" Hayır, Banksy o 'Charlie Hebdo' Saygı Karikatürünü Yaratmadı, Ama Bu Onu Takdir Edemeyeceğiniz Anlamına Gelmiyor",1532,1
 Ferguson'dan Yeni Ses Kaydı Michael Brown'ın Vurulmasını Yakalayabilir,2317,0
 Kayıp Amerikalı gazetecinin IŞİD tarafından başının kesildiği bildirildi,1948,0
" Rodney Constantine, Newfoundland Şüphelisi, Facebook'un Teslim Olma Sözünü Tutuyor",828,1
 Seth Rogen Woz'dur,190,0
 Genç bir kıza 'tecavüz girişimi' sonrası öfkeli kalabalık adamın PENİSİNİ kesti,2005,1
 Christian Bale Steve Jobs'u canlandırmayacak,428,0
" CNN, Michael Brown Saldırısından İddia Edilen Ses Kaydını Yayımladı",2118,0
" Erkek arkadaşı, kız arkadaşının yatakta kötü olduğu için onu terk etmesinin ardından penisini kesip çöp kutusuna attı",522,0
" Tropikal örümcek, insanın derisinin altına giriyor ve orada üç gün yaşıyor",800,0
 Militan Grup Suriye'de Amerikalı Gazeteciyi Öldürdüğünü Söyledi,903,0
" PGA Tour Profesyoneli Tiger Woods'un PED'ler Nedeniyle Şu Anda Cezalı Olduğunu İddia Ediyor, Onu Lance Armstrong'la Karşılaştırıyor",1718,0
" HABERLER/ Tüm Köpekler Cennete Gider! Papa Francis, Cennetin Tanrı'nın Tüm Yaratıklarına Açık Olduğunu Doğruladı",1905,1
 IŞİD lideri Ebubekir el-Bağdadi'nin eşi ve oğlu 'Lübnan sınırında gözaltına alındı',1468,-1
 Nikaragua meteor iddiasına şüpheyle yaklaşılıyor,1825,0
 Kayıp Amerikalı Foto Muhabiri James Foley'in Suriye'de IŞİD Tarafından İnfaz Edildiği Bildirildi,694,0
 Axl Rose Öldü mü? Hayranlar Ölüm Söylentileri Yüzünden Çıldırdı,2166,1
" Libya havaalanının İslamcı militanlar tarafından ele geçirilmesinin ardından kaybolan uçaklar, 11 Eylül benzeri yeni saldırılar korkusunu artırdı",396,1
 Christian Bale'in İstifa Etmesiyle Steve Jobs'u Kim Oynamalı?,1841,1
" 2,5 Milyon Dolarlık Arabaya Sprey Boyayla Penis Yaptırmak Sadece Şaka Videosuydu",1453,1
" Dünyanın dört bir yanından yüzlerce köpek sever, tren istasyonunda terk edilen evcil hayvana, yastığı, oyuncağı, kabı ve en sevdiği yemeği içeren bir bavulla yuva teklif ediyor",1642,1
" IŞİD, ABD'li gazetecinin kafasını kestiğini iddia ediyor",1589,0
" Obama yönetimi, kongre üyesinin 'en az on IŞİD savaşçısının Meksika sınırından Teksas'a geçerken yakalandığı' iddiasını yalanladı",2367,-1
 IŞİD Irak'ta Amerikalı Foto Muhabirinin Başını Kesti,726,1
 'Cihatçı John' Olarak Bilinen Adamın Muhammed Emwazi Olduğu Ortaya Çıktı,1780,0
 IŞİD Aşırılıkçıları İngiliz Rehine David Haines'in Kafasını Kestiğini İddia Ediyor,1989,0
 Sugarhill Gang rapçisi Big Bank Hank 57 yaşında öldü,1637,-1
Video mesajlaşma hizmeti CNN ses kaydının zamanlamasını doğruladı,1605,0
" Apple, Platin Model Olarak Düşünülen Apple Watch'u Denemek İçin Rezervasyon Alacak",2056,0
 ABD İHA'ları Suriye'de IŞİD liderini avlıyor,1740,1
" İslamcı Militanlar, ABD'li Gazetecinin Başının Kesildiğini Gösterdiğini İddia Eden Bir Video Yayınladı",694,0
" IŞİD, YouTube Videosunda Amerikalı Foto Muhabirinin Kafasını Kesmiş Gibi Görünüyor",1471,0
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",1589,1
IŞİD'in Ebola'sı Var mı? Muhtemelen Yok! Medya Bunu Bildiriyor,1778,1
 McDonald's Big Mac ve Elmalı Turtaları Kaldırıyor ve Büyük Boy Seçeneklerini Ortadan Kaldırıyor,1777,-1
" IŞİD liderinin 'karısının' tutuklanmasında kafalar karıştı, detaylar belirsiz",1263,0
 Büyük uzay nesnesi asteroit Dünya'nın yanından geçerken Nikaragua'nın başkentine çarptı,1731,0
 ABD'li yetkililer: Video Amerikalı'nın infazını gösteriyor,456,0
 Gazeteci James Wright Foley'in IŞİD tarafından başının kesildiği bildirildi,1721,0
" 48 dakika ölü kalan bu Katolik Rahip, Tanrı'nın kadın olduğunu iddia ediyor",2240,1
" Hayır, bir örümcek (muhtemelen) birkaç gün boyunca bir adamın vücudunda sürünmedi",1531,1
 IŞİD'e Daha Fazla Amerikan Silahı,2397,0
"Nijerya, Boko Haram ile ateşkesin kabul edildiğini duyurdu",922,0
Senatör: Bergdahl ile takas edilen tutuklular militanlarla temasa geçti,209,0
 ABD İstihbaratı: Bergdahl Anlaşmasıyla Gitmo'dan Serbest Bırakılan Taliban Adamı Militan Faaliyetlere Geri Döndü,2207,0
 Suudi Arabistanlı din adamı kardan adamlara karşı fetva yayınladı,1266,0
 Bu Çocuk Öğle Yemeğinde 72 Milyon Dolar Kazandı,1042,-1
 IŞİD'in savaşçılarının 'virüse yakalanması' sonrasında İngiltere'ye EBOLA saldırısı başlatabileceği endişesi,2060,0
" NASA, Nikaragua Meteorit Raporları Hakkında Şüpheleri Artırıyor",1249,0
" IŞİD, Amerikalı foto muhabiri James Wright Foley'i kafasını kesti, daha fazlasının geleceğini tehdit etti",903,0
 Videoda IŞİD'in foto muhabiri James Foley'i başını keserek öldürdüğü görülüyor,2067,1
 Rapor: Gizli Servis Beyaz Saray Çit Atlayıcısı Hakkında Yalan Söyledi,1921,0
" Dylan Thomas, Derinin Altında Yuva Yapmış Tropikal Örümcek Buldu",986,-1
 Kongre Üyesi: 'En az 10 IŞİD savaşçısı' ABD'ye geçmeye çalışırken yakalandı,2367,0
" CNN, Michael Brown Jr.'ı Öldüren Silah Seslerini İçeren İddiaya Göre Ses Kaydı Yayımladı; Liderler ve Ünlüler Gencin Cenaze Töreninde Sıraları Doldurdu",2250,0
 IŞİD Savaşçıları ABD-Meksika Sınırını Geçerken Yakalanıyor mu?,2385,0
" PGA Tour, Tiger Woods'un Uyuşturucu Testinden Geçemediği İddiasını Reddetti",1339,1
" Muhasebeci, Comcast'ın Sahte Suçlamalara İtiraz Ettiği İçin Kendisini İşten Çıkardığını Söyledi",1007,0
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",1679,0
 Balkabağı baharatlı prezervatif olmayacak,1833,1
" Katolik Rahip 48 Dakika Öldü, Hayata Döndü ve Tanrı'nın Kadın Olduğunu İddia Etti",1303,-1
" Kuzey Kore lideri Kim Jong-un kayıp değil, sadece ayak bileğinden ameliyat oldu",1095,1
 Majestelerinin sihirli mantarları,2478,1
" Hayır, Paul Rudd Havaalanında Homofobik Bir Kişiyle Mücadele Etmedi",2514,-1
 Kanadalı-İsrailli kadının IŞİD tarafından kaçırıldığı bildirildi: Jerusalem Post,1893,0
" IŞİD, YouTube Videosunda Amerikalı Foto Muhabirinin Kafasını Kesmiş Gibi Görünüyor",1093,0
 IŞİD'le savaşan İsrailli Kanadalı Facebook'ta şunları paylaştı: Güvendeyim ve emniyetteyim,2471,0
 Graffiti Sanatçısı Banksy Londra'da Tutuklandı; Kimliği Açıklandı,2362,-1
 ABD hava saldırısında Somali'de İslamcı Eş Şebab terörist lideri öldürüldü,1306,1
 Kim Ayak Bileği Ameliyatı Geçirdi: Kaynak,1854,0
 Detroit Polisi Batmobile'ın Güvenli Olduğuna Dair Açıklama Yayımladı,2135,1
 Nikaragua'nın başkenti Managua'da meteor krater açtı,2475,-1
" KİM BENİMLE YEMEK YİYİN: Domuzcuk başkan Kim Jong-un, KÖPEK servis eden İngiltere restoranı açacak",2452,0
" 400 takipçisinin 'Tanrı'ya daha yakın olabilmeleri için' hadım edilmesini emreden guru, Hindistan'da ağır bedensel zarar verme suçundan soruşturuluyor",2336,1
" 'En genç şehit - El Bağdadi'nin yavrusu': IŞİD, Suriye'de babasıyla birlikte savaşa giren 10 yaşındaki bir savaşçının öldürüldüğünü iddia ediyor",299,0
 Medya kuruluşları 'Cihatçı John'u teşhis etti,1489,0
" Boko Haram ateşkesi kabul etti, kız öğrenciler serbest bırakıldı",600,0
 Teletubbies SUN BABY'ye 'eh-oh!' deyin - onu 19 yıl sonra hala tanıyabiliyor musunuz?,649,1
 IŞİD Videosu İngiliz Yardım Görevlisinin Başının Kesildiğini Gösteriyor,2102,0
" Örümcek apandisit yarasına girdi, WA'lı adamın vücuduna girdi",1864,0
" Katolik Rahip 48 Dakika Öldü, Mucizevi Şekilde Dirildi – Tanrı Hakkındaki Vahiyleri Daha da Şok Edici",526,1
" Nijerya, Boko Haram ile ateşkes ve kaçırılan kızlar konusunda anlaşmaya vardığını iddia ediyor",1540,0
 Bu Çocuk Öğle Yemeğinde 72 Milyon Dolar Kazandı,1858,-1
" 'Amerikan bombalaması ölüm fermanımı imzaladı': Kayıp ABD'li gazeteci James Wright Foley, Obama'ya bir uyarı olarak IŞİD'in korkunç videosunda başını kesmesine rağmen yılmadan ölüme gidiyor",1016,1
 Macaulay Culkin Facebook'ta Herkesin Söylediklerine Rağmen Ölmedi,1559,1
 Ebola Virüsü IŞİD Militanları Arasında Yayılıyor mu? Raporlar Cihatçıların Musul Hastanesinde Tedavi Aradığını İddia Ediyor,2075,0
 Christian Bale'in İstifa Etmesiyle Steve Jobs'u Kim Oynamalı?,860,0
" Bu, Bir Örümcek Hakkında Gerçekten Dehşet Verici Bir Hikaye",1880,-1
 Tropikal örümcek Bali turistinin derisinin altına girdi,1602,0
" CNN, Michael Brown saldırısına ait olduğu iddia edilen ürpertici ses kaydını yayınladı: ""En az 11 el ateş""",2434,0
 NASA: Aralık ayındaki karanlık günlere ilişkin viral haberler aldatmacadır,2521,1
Yedi genç kız okul gezisinde hamile kaldı,204,1
 Boko Haram ile varılan anlaşmanın ardından 200'den fazla kaçırılan Nijeryalı kız serbest bırakılacak,1821,-1
"Boko Haram ateşkesi yalanladı, lider kaçırılan kızları evlendirdiğini söyledi",2356,0
 Balkabağı Baharatlı Kondomlar Dünyayı Temel Çocuklardan Kurtaracak Tek Şey Olabilir,1400,0
 Eş-Şebab Terör Örgütü Lideri ABD Hava Saldırısında Öldürüldü,981,1
"Söylenti: Seth Rogen, Sony'nin Steve Jobs Filminde Woz Olarak Görünecek",1746,0
" Tropikal örümcek, insanın derisinin altına giriyor ve orada üç gün yaşıyor",1478,1
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",2147,0
" Geliştirici, işe alındığı uygulamayı kullanmayı bıraktı mı?",2328,0
" Boko Haram lideri ateşkes anlaşmasını yalanladı, kaçırılan 200 kızın evlendirildiğini söyledi",1885,0
 Nijerya'daki Boko Haram Ateşkesi'nin Ateşkes Olmadığı,1761,0
 Ateşkes iddiasına rağmen Nijerya Boko Haram baskınlardan sorumlu tutuldu,2530,0
" FB'deki Kadın: 41 Yaşındayım, İnterseks'im ve İlk Buluşmada Michael Phelps'le Sikiştim",1349,0
" Polis, Meksika'da 43 öğrencinin polis çatışması sonucu kaybolduğu kasabanın yakınlarında en az '15 cesedin' bulunduğu toplu mezarlar buldu",1912,0
" IŞİD, Rus yapımı MiG'leri ele geçirdikten sonra artık savaş uçaklarına sahip olabilir",2408,0
 IŞİD Liderinin Eşi ve Oğlunun Tutuklanması,538,0
 Kuzey Kore tahtının arkasındaki güç artık Kim Jong-un'un kız kardeşi mi?,1836,0
" Doğrulanmamış raporlar, Kanadalı-İsrailli Gill Rosenberg'in IŞİD tarafından yakalandığını iddia ediyor",1893,0
 'Teletubbies'deki Güneş Bebeği Şimdi Böyle Görünüyor,1623,1
 Kenya'nın Fidel'i yerine Küba'nın Castro'sunun yas tutması kafaları karıştırdı,2251,0
 İSLAM DEVLETİ KAYIP AMERİKALI GAZETECİ JAMES WRIGHT FOLEY'İN BAŞINI KESTİ,1948,0
" Görgü Tanığı, Evsiz Adamın Viral Videosunun Sahnelendiğini Söyledi",738,-1
" İçeriden Bilgiler Çelik Apple Watch'un 500 dolardan, Altının ise 4.000 dolardan başlayacağını iddia ediyor",1672,0
" CBI, 400 erkek takipçinin zorla hadım edildiği iddialarının ardından Dera şefine karşı 'suç komplosu' davası açtı",1255,0
 IŞİD'in İnfazcısı 'Cihatçı John'un Adı Muhammed Emwazi Oldu,1374,1
" FB'deki Kadın: 41 Yaşındayım, İnterseks'im ve İlk Buluşmada Michael Phelps'le Sikiştim",1820,0
" Kaçırılan Nijeryalı kız öğrenciler: Hükümet, kayıp kızları eve getirecek Boko Haram ile ateşkes anlaşması yapıldığını iddia ediyor",1340,0
" Zack Snyder, Yeni Görseliyle Çalınan Batmobil Söylentileriyle Dalga Geçiyor",2062,0
 IŞİD Irak'ta Amerikalı Foto Muhabirinin Başını Kesti,782,1
Meksika'da 43 Öğrencinin Kaybolduğu Yerin Yakınında Toplu Mezarlar Bulundu,443,0
 Rapor: Çit atlayıcısı Beyaz Saray'ın Doğu Odasına girdi,1840,0
 ABD'li yetkililer: Video Amerikalı'nın infazını gösteriyor,608,0
 NBC hava durumu sunucusu canlı yayında ormanda idrar yaparken yakalandı,555,-1
 IŞİD Tarafından 'Yakalanan' İsrailli-Kanadalı Kadın 'Güvende ve Emniyette' Olduğunu Söyledi,1899,0
 Nijeryalılar Boko Haram'ın 'ateşkesinin' ihlal edilmesinin ardından kızların serbest bırakılmasından şüphe ediyor,1821,0
 Apple Watch'un Duşa Dayanıklı Olması ve Lansman Sırasında 100.000 Uygulamaya Sahip Olması Bekleniyor: Raporlar,1289,0
 Borno eyaletinde şiddet artarken Boko Haram ateşkesi göz ardı edildi,1681,0
 Boko Haram ateşkes anlaşması yaptığını yalanladı,2356,0
" Yemen'de ABD'li adamın serbest bırakıldığı, kız kardeşinin ise adamın öldüğü bildirildi",1649,0
 Kuzey Kore lideri yıllık ritüeli kaçırdı; kız kardeşi 'görev devraldı',744,0
 13 yaşında yedi kız çocuğu okul gezisinde hamile kalıyor,2504,1
" CNN, Michael Brown'ın Vurulmasıyla İlgili İddia Edilen Ses Kaydını Yayımladı",1379,0
" Söylenti: Altın Apple Watch Edition'ın fiyatı 5.000 dolara, çelik versiyonu ise 500 dolara kadar çıkıyor ve 14 Şubat'ta piyasaya sürülecek",2277,0
" İki GOP Kongre Üyesi, Şüpheli Teröristlerin ABD-Meksika Sınırını Geçerken Yakalandığını Söyledi",1185,0
 NBC hava durumu sunucusu canlı yayında ormanda idrar yaparken yakalandı,975,-1
Video mesajlaşma hizmeti CNN ses kaydının zamanlamasını doğruladı,1715,0
" IŞİD, ABD Hava İndirme Biriminden Malzeme Aldığını İddia Ediyor",1361,0
 Teksaslı tesisatçının kamyonu Suriye'de görüldü: 'Terörle hiçbir ilgimiz yok',2280,0
 IŞİD'in Irak'ta Amerikalı Foto Muhabirinin Kafasını Kestiği İddia Edildi,2147,0
" Boko Haram Ateşkesi Reddediyor, Kaçırılan Kızların Artık Evli Olduğunu Söylüyor",2530,0
 Kuzey Kore'nin Kim Jong Un'un adını paylaşan herkesi yasakladığı bildirildi,1648,0
"Türkiye Cumhurbaşkanı, Kürt savaşçılara yönelik Amerikan silah yardımının, malzemelerin IŞİD'in eline geçmesinin ardından 'yanlış' olduğunu söyledi",1485,1
 Kayıp Amerikalı gazetecinin IŞİD tarafından başının kesildiği bildirildi,195,0
" Söylenti: Paslanmaz Çelik Apple Watch 500 Dolar, Altın 4.000 Dolar Olacak",2419,0
" NBC METEOROLOJİ UZMANI MIKE SEIDEL, KAMERA KARINDA MI İŞİYORDU? SİNİRLİ BRIAN WILLIAMS AÇIKLIYOR",1968,0
 Bazı Ruslara göre karlı ormanda tökezleyerek ilerleyen bu karanlık figür bir Yeti - ve hatta bir ayak izi bile var. Hmmmmmm,359,0
" CNN, Michael Brown'ın Vurulmasıyla İlgili İddia Edilen Ses Kaydını Yayımladı",1818,0
"Kurt Sutter, Charlie Hunnam ve Brad Pitt'in Başrolde Olduğu 'Sons Of Anarchy' Filmi İçin Planlarını Duyurdu",2141,-1
" Dylan Thomas, Derinin Altında Yuva Yapmış Tropikal Örümcek Buldu",1864,0
 Yeni Keşfedilen Toplu Mezar Kayıp Meksikalı Öğrencilerle Bağlantılı,646,-1
 Graffiti Sanatçısı Banksy Londra'da Tutuklandı; Kimliği Açıklandı,1940,-1
 Kaçırılan Gazeteci James Wright Foley'in IŞİD Tarafından İnfaz Edildiği İddia Edildi,1744,0
" Gözlemciler, İslam Devleti'nin Askeri Jetlerde Pilotlara Eğitim Verdiğini Söylüyor",2408,0
 Nijerya: Ateşkesin bildirilmesinin ardından kaçırılan kız öğrencilerin geri dönmesine yönelik umutlar arttı,600,0
 IŞİD'in ABD'li Gazeteci James Foley'in Kafasını Kesmesi YouTube'a Gönderildi,782,1
Nijerya'da bildirilen saldırıların ardından Boko Haram'ın 'ateşkesi' şüpheyle karşılanıyor,1298,-1
 Raporlar: Öncü rap grubu Sugarhill Gang'in Big Bank Hank'i öldü,2035,0
 IŞİD lideri Ebubekir el-Bağdadi'nin eşi ve oğlu 'Lübnan sınırında gözaltına alındı',2337,-1
" MACAULAY CULKIN, ÜNLÜ BİRİNİN ÖLÜMÜYLE İLGİLİ BİR ALDATMACANIN SON KURBANI — VE BU 9 YILDIZ ONUN NASIL HİSSETTİĞİNİ TAM OLARAK BİLİYOR!",2502,1
 Nikaragua'daki meteor çarpması uzmanları şaşırttı,1825,0
 Kim Jong-un 'Kırık Ayak Bileklerinden Ameliyat Oldu',1001,0
" David Haines IŞİD Tarafından Kafası Kesilerek İnfaz Edildi, İnfaz Videosu İngiltere'ye Yönelik Tehditler İçeriyor: Raporlar",269,1
 Ferguson isyanları: Michael Brown'ın vurulması ses kaydında kaydedilmiş olabilir,721,0
Apple Watch'un Güç Rezervi özelliği kısa pil ömrüyle mücadele ediyor,1420,1
" Duygusal silahşör, 30 yıllık kariyerinde ilk kez silah kullandığı teröristi kahramanca vurduktan bir gün sonra parlamentoda coşkulu bir ayakta alkışla karşılandı",1666,1
 Balkabağı-Baharatlı Kondom Sadece Kendi Kaba Hayalinizin Bir Ürünü,2252,1
 ABD'nin IŞİD'e yanlışlıkla hava yoluyla silah ulaştırdığı iddia ediliyor,2307,0
 Hava Durumu Muhabiri Kar Üzerine Adını Yazarken Yakalandı Kamera Karşısına Çıkmaya HAZIR DEĞİLDİ (GÜNCELLENDİ),1319,1
" IŞİD, 'öldürülerek kaçırılan kurbanı, kendi karargahlarına gidip onu görmek istemesinin ardından annesine yedirdi'",1743,0
 Üst Düzey Batılı İstihbarat Yetkilisi Londra Rapçisi Abdel Majed Abdel Bary'nin Foley Cinayetinde Şüpheli Olduğunu Doğruladı,1598,0
" SON DAKİKA HABERİ: IŞİD, ABD'ye Irak'ta eylemi durdurması yönünde uyarıda bulunmak amacıyla kayıp Amerikalı gazeteci James Wright Foley'in kafasını kesti",1747,1
 James Foley'in kafasının kesilmesi: Londra'lı rapçi ve cihatçının Suriye'de bir gazetecinin öldürülmesiyle ilgili soruşturma altında olduğuna inanılıyor,1079,0
 Weather Channel'dan Mike Seidel pantolonu aşağıdayken yakalanmadı,2034,1
 Kim Ayak Bileği Ameliyatı Geçirdi: Kaynak,2153,0
" Örümcek apandisit yarasına girdi, WA'lı adamın vücuduna girdi",2338,0
Irak medyası IŞİD militanlarının Ebola'ya yakalandığını söylüyor,2075,0
"Şirket, Michael Brown'ın vurulması sırasında kaydedilen sesin doğru olduğunu söylüyor",2149,0
" IŞİD, YouTube Videosunda Amerikalı Foto Muhabirinin Kafasını Kesmiş Gibi Görünüyor",1658,0
 Bosna: Yedi küçük kız beş günlük okul gezisinden hamile olarak döndü,2504,1
